file_path,line,scope,name,value,dtype,kind,bucket,bucket_reason,citation_author,citation_year,context_line
brain/functions/f6/mechanisms/mormr/extraction.py,133,module::def compute_extraction,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.30 * pleasantness * brightness
brain/functions/f6/mechanisms/mormr/extraction.py,142,module::def compute_extraction,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.30 * beauty_entropy_1s
brain/functions/f6/mechanisms/mormr/extraction.py,143,module::def compute_extraction,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.30 * warmth * pleasantness
brain/functions/f6/mechanisms/mormr/extraction.py,107,module::def compute_extraction,<expr-L>,0.35,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,0.35 * pleas_mean_1s
brain/functions/f6/mechanisms/mormr/extraction.py,108,module::def compute_extraction,<expr-L>,0.2,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.20 * (1.0 - rough_mean_1s)
brain/functions/f6/mechanisms/mormr/extraction.py,121,module::def compute_extraction,<expr-L>,0.15,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.15 * beauty_coupling
brain/functions/f6/mechanisms/mormr/extraction.py,141,module::def compute_extraction,<expr-L>,0.4,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Mas-Herrero,2014,0.40 * f01 * f02
brain/functions/f6/mechanisms/mormr/extraction.py,108,module::def compute_extraction,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,,,+ 0.20 * (1.0 - rough_mean_1s)
brain/functions/f6/mechanisms/mormr/extraction.py,120,module::def compute_extraction,<expr-L>,0.15,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.15 * beauty_val_500ms
brain/functions/f6/mechanisms/mormr/extraction.py,119,module::def compute_extraction,<expr-L>,0.15,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.15 * amp_val_500ms
brain/functions/f6/mechanisms/mormr/extraction.py,118,module::def compute_extraction,<expr-L>,0.2,float,expr-literal,LIT-FROZEN,literature-citation-in-context,chi,,0.20 * loudness * amplitude
brain/functions/f6/mechanisms/mormr/forecast.py,63,module::def compute_forecast,(0.3 * f01 + 0.25 * f02 + 0.2 * opioid_tone + 0.15 * current_opioid_state + 0.1 * f04).clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,framework-kw-arg-trivial,chi,,").clamp(0.0, 1.0)"
brain/functions/f6/mechanisms/mormr/forecast.py,63,module::def compute_forecast,(0.3 * f01 + 0.25 * f02 + 0.2 * opioid_tone + 0.15 * current_opioid_state + 0.1 * f04).clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,framework-kw-arg-trivial,chi,,").clamp(0.0, 1.0)"
brain/functions/f6/mechanisms/mormr/forecast.py,62,module::def compute_forecast,<expr-L>,0.1,float,expr-literal,LIT-FROZEN,literature-citation-in-context,chi,,+ 0.10 * f04
brain/functions/f6/mechanisms/mormr/forecast.py,61,module::def compute_forecast,<expr-L>,0.15,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.15 * current_opioid_state
brain/functions/f6/mechanisms/mormr/forecast.py,60,module::def compute_forecast,<expr-L>,0.2,float,expr-literal,LIT-FROZEN,literature-citation-in-context,chi,,+ 0.20 * opioid_tone
brain/functions/f6/mechanisms/mormr/forecast.py,58,module::def compute_forecast,<expr-L>,0.3,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Salimpoor,2011,0.30 * f01
brain/functions/f6/mechanisms/mormr/forecast.py,59,module::def compute_forecast,<expr-L>,0.25,float,expr-literal,LIT-FROZEN,literature-citation-in-context,chi,,+ 0.25 * f02
brain/functions/f6/mechanisms/mormr/temporal_integration.py,27,module,_LOUD_VAL_100MS,"[8, 3, 0, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_LOUD_VAL_100MS = (8, 3, 0, 2)          # #7: loudness at 100ms"
brain/functions/f6/mechanisms/mormr/temporal_integration.py,28,module,_LOUD_MEAN_500MS,"[8, 8, 1, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_LOUD_MEAN_500MS = (8, 8, 1, 2)         # #8: mean loudness at 500ms"
brain/functions/f6/mechanisms/mormr/temporal_integration.py,29,module,_LOUD_MEAN_1S,"[8, 16, 1, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_LOUD_MEAN_1S = (8, 16, 1, 2)           # #9: mean loudness at 1s"
brain/functions/f6/mechanisms/mormr/temporal_integration.py,30,module,_ROUGH_VAL_100MS,"[0, 3, 0, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_ROUGH_VAL_100MS = (0, 3, 0, 2)         # #10: roughness at 100ms"
brain/functions/f6/mechanisms/mormr/temporal_integration.py,31,module,_PLEAS_VAL_100MS,"[4, 3, 0, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_PLEAS_VAL_100MS = (4, 3, 0, 2)         # #11: pleasantness at 100ms"
brain/functions/f6/mechanisms/mormr/temporal_integration.py,63,module::def compute_temporal_integration,(0.5 * f01 + 0.5 * f02).clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,framework-kw-arg-trivial,Putkinen,2025,"opioid_tone = (0.5 * f01 + 0.5 * f02).clamp(0.0, 1.0)"
brain/functions/f6/mechanisms/mormr/temporal_integration.py,63,module::def compute_temporal_integration,(0.5 * f01 + 0.5 * f02).clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,framework-kw-arg-trivial,Putkinen,2025,"opioid_tone = (0.5 * f01 + 0.5 * f02).clamp(0.0, 1.0)"
brain/functions/f6/mechanisms/mormr/temporal_integration.py,63,module::def compute_temporal_integration,<expr-L>,0.5,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Putkinen,2025,"opioid_tone = (0.5 * f01 + 0.5 * f02).clamp(0.0, 1.0)"
brain/functions/f6/mechanisms/rpem/__init__.py,88,module,_ROUGHNESS,0,int,module-assign,NULL-FALLBACK,trivial-null-no-citation,,,_ROUGHNESS = 0
brain/functions/f6/mechanisms/rpem/__init__.py,89,module,_SENSORY_PLEASANTNESS,4,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_SENSORY_PLEASANTNESS = 4
brain/functions/f6/mechanisms/rpem/__init__.py,90,module,_LOUDNESS,8,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_LOUDNESS = 8                    # velocity_D
brain/functions/f6/mechanisms/rpem/__init__.py,91,module,_ONSET_STRENGTH,10,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_ONSET_STRENGTH = 10             # spectral_flux -> onset_strength
brain/functions/f6/mechanisms/rpem/__init__.py,92,module,_SPECTRAL_CHANGE,21,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_SPECTRAL_CHANGE = 21            # spectral_flux -> spectral_change
brain/functions/f6/mechanisms/rpem/__init__.py,93,module,_CONCENTRATION_CHANGE,24,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_CONCENTRATION_CHANGE = 24
brain/functions/f6/mechanisms/rpem/__init__.py,94,module,_X_L0L5_START,25,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_X_L0L5_START = 25               # F group (coupling)
brain/functions/f6/mechanisms/rpem/__init__.py,95,module,_X_L4L5_START,33,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_X_L4L5_START = 33               # F group (coupling)
brain/functions/f6/mechanisms/rpem/__init__.py,201,module::class RPEM,OUTPUT_DIM,8,int,class-attr,STRUCTURAL,structural-name-token,,,OUTPUT_DIM = 8
brain/functions/f6/mechanisms/rpem/__init__.py,104,module,_h3.arg2,4,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SPECTRAL_CHANGE, ""spectral_change"", 4, 20, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,104,module,_h3.arg3,20,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SPECTRAL_CHANGE, ""spectral_change"", 4, 20, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,104,module,_h3.arg4,0,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SPECTRAL_CHANGE, ""spectral_change"", 4, 20, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,108,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SPECTRAL_CHANGE, ""spectral_change"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,108,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SPECTRAL_CHANGE, ""spectral_change"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,108,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SPECTRAL_CHANGE, ""spectral_change"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,112,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_CONCENTRATION_CHANGE, ""concentration_change"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,112,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_CONCENTRATION_CHANGE, ""concentration_change"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,112,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_CONCENTRATION_CHANGE, ""concentration_change"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,116,module,_h3.arg2,16,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SENSORY_PLEASANTNESS, ""sensory_pleasantness"", 16, 1, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,116,module,_h3.arg3,1,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SENSORY_PLEASANTNESS, ""sensory_pleasantness"", 16, 1, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,116,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SENSORY_PLEASANTNESS, ""sensory_pleasantness"", 16, 1, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,120,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ROUGHNESS, ""roughness"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,120,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ROUGHNESS, ""roughness"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,120,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ROUGHNESS, ""roughness"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,124,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ROUGHNESS, ""roughness"", 3, 8, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,124,module,_h3.arg3,8,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ROUGHNESS, ""roughness"", 3, 8, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,124,module,_h3.arg4,0,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ROUGHNESS, ""roughness"", 3, 8, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,128,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L4L5_START, ""x_l4l5[0]"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,128,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L4L5_START, ""x_l4l5[0]"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,128,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L4L5_START, ""x_l4l5[0]"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,132,module,_h3.arg2,16,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L0L5_START, ""x_l0l5[0]"", 16, 20, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,132,module,_h3.arg3,20,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L0L5_START, ""x_l0l5[0]"", 16, 20, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,132,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L0L5_START, ""x_l0l5[0]"", 16, 20, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,139,module,_h3.arg2,8,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SPECTRAL_CHANGE, ""spectral_change"", 8, 8, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,139,module,_h3.arg3,8,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SPECTRAL_CHANGE, ""spectral_change"", 8, 8, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,139,module,_h3.arg4,0,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_SPECTRAL_CHANGE, ""spectral_change"", 8, 8, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,143,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ONSET_STRENGTH, ""onset_strength"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,143,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ONSET_STRENGTH, ""onset_strength"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,143,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ONSET_STRENGTH, ""onset_strength"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,147,module,_h3.arg2,4,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ONSET_STRENGTH, ""onset_strength"", 4, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,147,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ONSET_STRENGTH, ""onset_strength"", 4, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,147,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ONSET_STRENGTH, ""onset_strength"", 4, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,151,module,_h3.arg2,8,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ONSET_STRENGTH, ""onset_strength"", 8, 2, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,151,module,_h3.arg3,2,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ONSET_STRENGTH, ""onset_strength"", 8, 2, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,151,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_ONSET_STRENGTH, ""onset_strength"", 8, 2, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,155,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_LOUDNESS, ""loudness"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,155,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_LOUDNESS, ""loudness"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,155,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_LOUDNESS, ""loudness"", 3, 0, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,162,module,_h3.arg2,8,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L4L5_START, ""x_l4l5[0]"", 8, 8, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,162,module,_h3.arg3,8,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L4L5_START, ""x_l4l5[0]"", 8, 8, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,162,module,_h3.arg4,0,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L4L5_START, ""x_l4l5[0]"", 8, 8, 0,"
brain/functions/f6/mechanisms/rpem/__init__.py,166,module,_h3.arg2,8,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L0L5_START, ""x_l0l5[0]"", 8, 1, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,166,module,_h3.arg3,1,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L0L5_START, ""x_l0l5[0]"", 8, 1, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,166,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Gold,2023,"_h3(_X_L0L5_START, ""x_l0l5[0]"", 8, 1, 2,"
brain/functions/f6/mechanisms/rpem/__init__.py,205,module::class RPEM,LayerSpec.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,,,"""E"", ""Extraction"", 0, 4,"
brain/functions/f6/mechanisms/rpem/__init__.py,205,module::class RPEM,LayerSpec.arg3,4,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,,,"""E"", ""Extraction"", 0, 4,"
brain/functions/f6/mechanisms/rpem/__init__.py,211,module::class RPEM,LayerSpec.arg2,4,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,,,"""M"", ""Temporal Integration"", 4, 6,"
brain/functions/f6/mechanisms/rpem/__init__.py,211,module::class RPEM,LayerSpec.arg3,6,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,,,"""M"", ""Temporal Integration"", 4, 6,"
brain/functions/f6/mechanisms/rpem/__init__.py,216,module::class RPEM,LayerSpec.arg2,6,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,,,"""P"", ""Cognitive Present"", 6, 8,"
brain/functions/f6/mechanisms/rpem/__init__.py,216,module::class RPEM,LayerSpec.arg3,8,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,,,"""P"", ""Cognitive Present"", 6, 8,"
brain/functions/f6/mechanisms/rpem/__init__.py,283,module::class RPEM::def metadata,ModelMetadata.confidence_range,"[0.85, 0.92]",tuple-numeric,call-kw,HAND-TUNED,reward-handtuned-name-token:eta,Gold,2023,"confidence_range=(0.85, 0.92),"
brain/functions/f6/mechanisms/rpem/__init__.py,317,module::class RPEM::def compute,output.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,trivial-null-no-citation,,,"return output.clamp(0.0, 1.0)"
brain/functions/f6/mechanisms/rpem/__init__.py,317,module::class RPEM::def compute,output.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,trivial-null-no-citation,,,"return output.clamp(0.0, 1.0)"
brain/functions/f6/mechanisms/rpem/__init__.py,241,module::class RPEM::def region_links,RegionLink.arg2,0.9,float,link-weight-posarg2,LIT-FROZEN,link-weight-with-citation,Gold,2023,"RegionLink(""vs_response"", ""NAcc"", 0.90,"
brain/functions/f6/mechanisms/rpem/__init__.py,244,module::class RPEM::def region_links,RegionLink.arg2,0.85,float,link-weight-posarg2,LIT-FROZEN,link-weight-with-citation,Gold,2023,"RegionLink(""f01:surprise_signal"", ""STG"", 0.85,"
brain/functions/f6/mechanisms/rpem/__init__.py,247,module::class RPEM::def region_links,RegionLink.arg2,0.8,float,link-weight-posarg2,LIT-FROZEN,link-weight-with-citation,Gold,2023,"RegionLink(""vs_activation_state"", ""VTA"", 0.80,"
brain/functions/f6/mechanisms/rpem/__init__.py,255,module::class RPEM::def neuro_links,NeuroLink.arg2,0.9,float,link-weight-posarg2,LIT-FROZEN,link-weight-with-citation,Gold,2023,"NeuroLink(""current_rpe"", ""dopamine"", 0.90,"
brain/functions/f6/mechanisms/rpem/__init__.py,257,module::class RPEM::def neuro_links,NeuroLink.arg2,0.85,float,link-weight-posarg2,LIT-FROZEN,link-weight-with-citation,Gold,2023,"NeuroLink(""rpe_magnitude"", ""dopamine"", 0.85,"
brain/functions/f6/mechanisms/rpem/__init__.py,265,module::class RPEM::def metadata,Citation.arg1,2023,int,citation-call-posarg1,STRUCTURAL,citation-metadata-or-spec-code,gold,,"Citation(""Gold"", 2023,"
brain/functions/f6/mechanisms/rpem/__init__.py,269,module::class RPEM::def metadata,Citation.arg1,2019,int,citation-call-posarg1,STRUCTURAL,citation-metadata-or-spec-code,cheung,,"Citation(""Cheung"", 2019,"
brain/functions/f6/mechanisms/rpem/__init__.py,273,module::class RPEM::def metadata,Citation.arg1,2011,int,citation-call-posarg1,STRUCTURAL,citation-metadata-or-spec-code,gold,,"Citation(""Salimpoor"", 2011,"
brain/functions/f6/mechanisms/rpem/__init__.py,277,module::class RPEM::def metadata,Citation.arg1,2013,int,citation-call-posarg1,STRUCTURAL,citation-metadata-or-spec-code,pet,,"Citation(""Salimpoor"", 2013,"
brain/functions/f6/mechanisms/rpem/cognitive_present.py,28,module,_RPE_COUPLING_VEL_500MS,"[33, 8, 8, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_RPE_COUPLING_VEL_500MS = (33, 8, 8, 0)   # #13: RPE coupling velocity 500ms"
brain/functions/f6/mechanisms/rpem/cognitive_present.py,29,module,_PRED_MEAN_500MS,"[25, 8, 1, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_PRED_MEAN_500MS = (25, 8, 1, 2)          # #14: prediction mean 500ms"
brain/functions/f6/mechanisms/rpem/cognitive_present.py,67,module::def compute_cognitive_present,torch.clamp.arg1,0.0,float,call-posarg1,NULL-FALLBACK,framework-kw-arg-trivial,Gold,2023,"current_rpe = torch.clamp(f03 - f04 + 0.5, 0.0, 1.0)"
brain/functions/f6/mechanisms/rpem/cognitive_present.py,67,module::def compute_cognitive_present,torch.clamp.arg2,1.0,float,call-posarg2,NULL-FALLBACK,framework-kw-arg-trivial,Gold,2023,"current_rpe = torch.clamp(f03 - f04 + 0.5, 0.0, 1.0)"
brain/functions/f6/mechanisms/rpem/cognitive_present.py,76,module::def compute_cognitive_present,(0.5 * current_rpe + 0.5 * rpe_magnitude).clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,framework-kw-arg-trivial,Salimpoor,2011,").clamp(0.0, 1.0)"
brain/functions/f6/mechanisms/rpem/cognitive_present.py,76,module::def compute_cognitive_present,(0.5 * current_rpe + 0.5 * rpe_magnitude).clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,framework-kw-arg-trivial,Salimpoor,2011,").clamp(0.0, 1.0)"
brain/functions/f6/mechanisms/rpem/cognitive_present.py,67,module::def compute_cognitive_present,<expr-R>,0.5,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Gold,2023,"current_rpe = torch.clamp(f03 - f04 + 0.5, 0.0, 1.0)"
brain/functions/f6/mechanisms/rpem/cognitive_present.py,75,module::def compute_cognitive_present,<expr-L>,0.5,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Gold,2023,0.5 * current_rpe + 0.5 * rpe_magnitude
brain/functions/f6/mechanisms/rpem/extraction.py,41,module,_SPEC_ENTROPY_125MS,"[21, 4, 20, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_SPEC_ENTROPY_125MS = (21, 4, 20, 0)     # #0: spectral entropy 125ms"
brain/functions/f6/mechanisms/rpem/extraction.py,42,module,_SPEC_CHANGE_100MS,"[21, 3, 0, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_SPEC_CHANGE_100MS = (21, 3, 0, 2)       # #1: spectral change 100ms"
brain/functions/f6/mechanisms/rpem/extraction.py,43,module,_CONC_CHANGE_100MS,"[24, 3, 0, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_CONC_CHANGE_100MS = (24, 3, 0, 2)       # #2: concentration change 100ms"
brain/functions/f6/mechanisms/rpem/extraction.py,44,module,_PLEAS_MEAN_1S,"[4, 16, 1, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_PLEAS_MEAN_1S = (4, 16, 1, 2)           # #3: mean pleasantness 1s"
brain/functions/f6/mechanisms/rpem/extraction.py,45,module,_ROUGH_VAL_100MS,"[0, 3, 0, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_ROUGH_VAL_100MS = (0, 3, 0, 2)          # #4: roughness 100ms"
brain/functions/f6/mechanisms/rpem/extraction.py,46,module,_ROUGH_VEL_100MS,"[0, 3, 8, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_ROUGH_VEL_100MS = (0, 3, 8, 0)          # #5: roughness velocity 100ms"
brain/functions/f6/mechanisms/rpem/extraction.py,47,module,_RPE_COUPLING_100MS,"[33, 3, 0, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_RPE_COUPLING_100MS = (33, 3, 0, 2)      # #6: RPE coupling 100ms"
brain/functions/f6/mechanisms/rpem/extraction.py,48,module,_PRED_ENTROPY_1S,"[25, 16, 20, 2]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_PRED_ENTROPY_1S = (25, 16, 20, 2)       # #7: prediction entropy 1s"
brain/functions/f6/mechanisms/rpem/extraction.py,51,module,_ROUGHNESS,0,int,module-assign,NULL-FALLBACK,trivial-null-no-citation,,,_ROUGHNESS = 0
brain/functions/f6/mechanisms/rpem/extraction.py,52,module,_SENSORY_PLEASANTNESS,4,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_SENSORY_PLEASANTNESS = 4
brain/functions/f6/mechanisms/rpem/extraction.py,53,module,_LOUDNESS,8,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_LOUDNESS = 8                # velocity_D
brain/functions/f6/mechanisms/rpem/extraction.py,54,module,_ONSET_STRENGTH,10,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_ONSET_STRENGTH = 10         # spectral_flux -> onset_strength
