file_path,line,scope,name,value,dtype,kind,context_before,context_line,context_after,has_citation_in_context,citation_author,citation_year,has_todo_fixme
ear/h3/bands/meso.py,30,module::class MesoBand,HORIZON_RANGE,"[8, 16]",tuple-numeric,ann-assign,""""""" |  | NAME: str = ""meso""","HORIZON_RANGE: tuple[int, int] = (8, 16)  # half-open: H8 through H15","DURATION_RANGE_MS: tuple[float, float] = (300.0, 800.0) | FRAME_RANGE: tuple[int, int] = (52, 138) | NEURAL_CORRELATE: str = ""Beta-theta oscillations (4-30 Hz)""",0,,,0
ear/h3/bands/meso.py,31,module::class MesoBand,DURATION_RANGE_MS,"[300.0, 800.0]",tuple-numeric,ann-assign," | NAME: str = ""meso"" | HORIZON_RANGE: tuple[int, int] = (8, 16)  # half-open: H8 through H15","DURATION_RANGE_MS: tuple[float, float] = (300.0, 800.0)","FRAME_RANGE: tuple[int, int] = (52, 138) | NEURAL_CORRELATE: str = ""Beta-theta oscillations (4-30 Hz)"" | ",0,,,0
ear/h3/bands/meso.py,32,module::class MesoBand,FRAME_RANGE,"[52, 138]",tuple-numeric,ann-assign,"NAME: str = ""meso"" | HORIZON_RANGE: tuple[int, int] = (8, 16)  # half-open: H8 through H15 | DURATION_RANGE_MS: tuple[float, float] = (300.0, 800.0)","FRAME_RANGE: tuple[int, int] = (52, 138)","NEURAL_CORRELATE: str = ""Beta-theta oscillations (4-30 Hz)"" |  | # ------------------------------------------------------------------",0,,,0
ear/h3/bands/micro.py,29,module::class MicroBand,HORIZON_RANGE,"[0, 8]",tuple-numeric,ann-assign,""""""" |  | NAME: str = ""micro""","HORIZON_RANGE: tuple[int, int] = (0, 8)  # half-open: H0 through H7","DURATION_RANGE_MS: tuple[float, float] = (5.8, 250.0) | FRAME_RANGE: tuple[int, int] = (1, 43) | NEURAL_CORRELATE: str = ""Gamma oscillations (30-100 Hz)""",0,,,0
ear/h3/bands/micro.py,30,module::class MicroBand,DURATION_RANGE_MS,"[5.8, 250.0]",tuple-numeric,ann-assign," | NAME: str = ""micro"" | HORIZON_RANGE: tuple[int, int] = (0, 8)  # half-open: H0 through H7","DURATION_RANGE_MS: tuple[float, float] = (5.8, 250.0)","FRAME_RANGE: tuple[int, int] = (1, 43) | NEURAL_CORRELATE: str = ""Gamma oscillations (30-100 Hz)"" | ",0,,,0
ear/h3/bands/micro.py,31,module::class MicroBand,FRAME_RANGE,"[1, 43]",tuple-numeric,ann-assign,"NAME: str = ""micro"" | HORIZON_RANGE: tuple[int, int] = (0, 8)  # half-open: H0 through H7 | DURATION_RANGE_MS: tuple[float, float] = (5.8, 250.0)","FRAME_RANGE: tuple[int, int] = (1, 43)","NEURAL_CORRELATE: str = ""Gamma oscillations (30-100 Hz)"" |  | # ------------------------------------------------------------------",0,,,0
ear/h3/bands/ultra.py,35,module::class UltraBand,HORIZON_RANGE,"[24, 32]",tuple-numeric,ann-assign,""""""" |  | NAME: str = ""ultra""","HORIZON_RANGE: tuple[int, int] = (24, 32)  # half-open: H24 through H31","DURATION_RANGE_MS: tuple[float, float] = (36_000.0, 981_000.0) | FRAME_RANGE: tuple[int, int] = (6_202, 168_999) | NEURAL_CORRELATE: str = ""Infra-slow oscillations (<0.1 Hz)""",0,,,0
ear/h3/bands/ultra.py,36,module::class UltraBand,DURATION_RANGE_MS,"[36000.0, 981000.0]",tuple-numeric,ann-assign," | NAME: str = ""ultra"" | HORIZON_RANGE: tuple[int, int] = (24, 32)  # half-open: H24 through H31","DURATION_RANGE_MS: tuple[float, float] = (36_000.0, 981_000.0)","FRAME_RANGE: tuple[int, int] = (6_202, 168_999) | NEURAL_CORRELATE: str = ""Infra-slow oscillations (<0.1 Hz)"" | ",0,,,0
ear/h3/bands/ultra.py,37,module::class UltraBand,FRAME_RANGE,"[6202, 168999]",tuple-numeric,ann-assign,"NAME: str = ""ultra"" | HORIZON_RANGE: tuple[int, int] = (24, 32)  # half-open: H24 through H31 | DURATION_RANGE_MS: tuple[float, float] = (36_000.0, 981_000.0)","FRAME_RANGE: tuple[int, int] = (6_202, 168_999)","NEURAL_CORRELATE: str = ""Infra-slow oscillations (<0.1 Hz)"" |  | # ------------------------------------------------------------------",0,,,0
ear/h3/constants/horizons.py,18,module,FRAME_RATE,172.27,float,ann-assign,# --------------------------------------------------------------------------- | # Frame rate (inherited from R3 / Cochlea) | # ---------------------------------------------------------------------------,FRAME_RATE: float = 172.27,"""""""Frame rate in Hz.  hop_length=256, sr=44100 -> 44100/256 = 172.27 Hz."""""" |  | FRAME_DURATION_MS: float = 5.804",0,,,0
ear/h3/constants/horizons.py,21,module,FRAME_DURATION_MS,5.804,float,ann-assign,"FRAME_RATE: float = 172.27 | """"""Frame rate in Hz.  hop_length=256, sr=44100 -> 44100/256 = 172.27 Hz."""""" | ",FRAME_DURATION_MS: float = 5.804,"""""""Duration of a single frame in milliseconds.  1000 / 172.27 ~ 5.804 ms."""""" |  | # ---------------------------------------------------------------------------",0,,,0
ear/h3/constants/horizons.py,27,module,N_HORIZONS,32,int,ann-assign,# --------------------------------------------------------------------------- | # Number of horizons | # ---------------------------------------------------------------------------,N_HORIZONS: int = 32, | # --------------------------------------------------------------------------- | # HORIZON_MS -- canonical durations in milliseconds,0,,,0
ear/h3/constants/horizons.py,32,module,HORIZON_MS,"[5.8, 11.6, 17.4, 23.2, 34.8, 46.4, 200, 250, 300, 350, 400, 450, 525, 600, 700, 800, 1000, 1500, 2000, 3000, 5000, 8000, 15000, 25000, 36000, 60000, 120000, 200000, 414000, 600000, 800000, 981000]",tuple-numeric,ann-assign,# --------------------------------------------------------------------------- | # HORIZON_MS -- canonical durations in milliseconds | # ---------------------------------------------------------------------------,"HORIZON_MS: tuple[float, ...] = (","# Micro band  H0-H7  (sensory / sub-beat) | 5.8,        # H0   single frame, onset detection | 11.6,       # H1   double frame, fine timing",0,,,0
ear/h3/constants/horizons.py,77,module,HORIZON_FRAMES,"[1, 2, 3, 4, 6, 8, 34, 43, 52, 60, 69, 78, 90, 103, 121, 138, 172, 259, 345, 517, 861, 1378, 2584, 4307, 6202, 10336, 20672, 34453, 71319, 103359, 137812, 168999]",tuple-numeric,ann-assign,"# Derivation formula: max(1, round(ms / 1000 * FRAME_RATE)) | # Values below are the authoritative counts from HorizonCatalog.md, which | # resolve floating-point rounding ambiguities at large horizons.","HORIZON_FRAMES: tuple[int, ...] = (","# Micro H0-H7 | 1, 2, 3, 4, 6, 8, 34, 43, | # Meso H8-H15",1,large,,0
ear/h3/constants/horizons.py,99,module,BAND_RANGES,"{'micro':[0, 7], 'meso':[8, 15], 'macro':[16, 23], 'ultra':[24, 31]}",dict-numeric,ann-assign,"""""""Band label for each horizon index.  H0-H7='micro', H8-H15='meso', | H16-H23='macro', H24-H31='ultra'."""""" | ","BAND_RANGES: dict[str, tuple[int, int]] = {","""micro"": (0, 7), | ""meso"":  (8, 15), | ""macro"": (16, 23),",0,,,0
ear/h3/constants/laws.py,17,module,N_LAWS,3,int,ann-assign,# --------------------------------------------------------------------------- | # Number of laws | # ---------------------------------------------------------------------------,N_LAWS: int = 3, | # --------------------------------------------------------------------------- | # Law indices,0,,,0
ear/h3/constants/laws.py,22,module,LAW_MEMORY,0,int,ann-assign,# --------------------------------------------------------------------------- | # Law indices | # ---------------------------------------------------------------------------,LAW_MEMORY: int = 0,"""""""L0 -- Memory (past -> present).  Causal exponential decay looking backward | from the current frame."""""" | ",0,,,0
ear/h3/constants/laws.py,26,module,LAW_PREDICTION,1,int,ann-assign,"""""""L0 -- Memory (past -> present).  Causal exponential decay looking backward | from the current frame."""""" | ",LAW_PREDICTION: int = 1,"""""""L1 -- Prediction (present -> future).  Anticipatory exponential projection | forward from the current frame."""""" | ",0,,,0
ear/h3/constants/laws.py,30,module,LAW_INTEGRATION,2,int,ann-assign,"""""""L1 -- Prediction (present -> future).  Anticipatory exponential projection | forward from the current frame."""""" | ",LAW_INTEGRATION: int = 2,"""""""L2 -- Integration (past <-> future).  Bidirectional symmetric exponential | centered on the current frame."""""" | ",0,,,0
ear/h3/constants/laws.py,42,module,ATTENTION_DECAY,3.0,float,ann-assign,# --------------------------------------------------------------------------- | # Attention kernel decay constant | # ---------------------------------------------------------------------------,ATTENTION_DECAY: float = 3.0,"""""""Shared decay constant for the exponential attention kernel. |  | Kernel formula:  A(dt) = exp(-ATTENTION_DECAY * |dt| / H)",0,,,0
ear/h3/constants/morphs.py,17,module,N_MORPHS,24,int,ann-assign,# --------------------------------------------------------------------------- | # Number of morphs | # ---------------------------------------------------------------------------,N_MORPHS: int = 24, | # --------------------------------------------------------------------------- | # MORPH_NAMES -- canonical names for the 24 morphs (M0-M23),0,,,0
ear/h3/constants/morphs.py,66,module,MORPH_MIN_WINDOW,"[1, 1, 2, 1, 1, 2, 3, 4, 2, 3, 3, 3, 4, 4, 8, 4, 3, 8, 3, 3, 4, 3, 3, 4]",tuple-numeric,ann-assign,# MORPH_MIN_WINDOW -- minimum frames required for each morph to produce a | #   valid result.  Values from H3-TEMPORAL-ARCHITECTURE Section 5.1 table. | # ---------------------------------------------------------------------------,"MORPH_MIN_WINDOW: tuple[int, ...] = (","1,   # M0  value | 1,   # M1  mean | 2,   # M2  std",1,chi,,0
ear/h3/constants/scaling.py,21,module,MORPH_SCALE,"[1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 2.0, 5.0, 0.1, 0.05, 0.05, 0.01, 0.005, 0.005, 1.0, 1.0, 0.1, 100.0, 0.01, 1.0, 3.0, 20.0, 10.0, 1.0]",tuple-numeric,ann-assign,# --------------------------------------------------------------------------- | # MORPH_SCALE -- per-morph normalization denominators | # ---------------------------------------------------------------------------,"MORPH_SCALE: tuple[float, ...] = (","1.0,    # M0  value              -- R3 input already [0,1] | 1.0,    # M1  mean               -- R3 input already [0,1] | 0.25,   # M2  std                -- typical max ~0.25",0,,,0
ear/h3/demand/aggregator.py,28,module,_THEORETICAL_SPACE,223488,int,module-assign,# --------------------------------------------------------------------------- | # Theoretical address space  (128 * 32 * 24 * 3) | # ---------------------------------------------------------------------------,_THEORETICAL_SPACE = 223_488, |  | # ---------------------------------------------------------------------------,0,,,0
ear/h3/demand/aggregator.py,122,module::def demand_statistics,<expr-R>,100.0,float,expr-literal,# Sparsity: percentage of theoretical space NOT occupied | total_unique = len(demand_set) | occupancy = total_unique / _THEORETICAL_SPACE,"sparsity_percent = round((1.0 - occupancy) * 100.0, 2)"," | return { | ""total_unique"": total_unique,",0,,,0
ear/h3/demand/aggregator.py,122,module::def demand_statistics,<expr-L>,1.0,float,expr-literal,# Sparsity: percentage of theoretical space NOT occupied | total_unique = len(demand_set) | occupancy = total_unique / _THEORETICAL_SPACE,"sparsity_percent = round((1.0 - occupancy) * 100.0, 2)"," | return { | ""total_unique"": total_unique,",0,,,0
ear/h3/demand/demand_tree.py,22,module,_R3_IDX_MAX,96,int,module-assign,# --------------------------------------------------------------------------- | # Range bounds for the 4-tuple address axes | # ---------------------------------------------------------------------------,"_R3_IDX_MAX = 96       # 97 R3 features  [0, 96]","_HORIZON_MAX = 31      # 32 horizons       [0, 31] | _MORPH_MAX = 23        # 24 morphs         [0, 23] | _LAW_MAX = 2           # 3 laws            [0, 2]",0,,,0
ear/h3/demand/demand_tree.py,23,module,_HORIZON_MAX,31,int,module-assign,"# Range bounds for the 4-tuple address axes | # --------------------------------------------------------------------------- | _R3_IDX_MAX = 96       # 97 R3 features  [0, 96]","_HORIZON_MAX = 31      # 32 horizons       [0, 31]","_MORPH_MAX = 23        # 24 morphs         [0, 23] | _LAW_MAX = 2           # 3 laws            [0, 2] | ",0,,,0
ear/h3/demand/demand_tree.py,24,module,_MORPH_MAX,23,int,module-assign,"# --------------------------------------------------------------------------- | _R3_IDX_MAX = 96       # 97 R3 features  [0, 96] | _HORIZON_MAX = 31      # 32 horizons       [0, 31]","_MORPH_MAX = 23        # 24 morphs         [0, 23]","_LAW_MAX = 2           # 3 laws            [0, 2] |  | ",0,,,0
ear/h3/demand/demand_tree.py,25,module,_LAW_MAX,2,int,module-assign,"_R3_IDX_MAX = 96       # 97 R3 features  [0, 96] | _HORIZON_MAX = 31      # 32 horizons       [0, 31] | _MORPH_MAX = 23        # 24 morphs         [0, 23]","_LAW_MAX = 2           # 3 laws            [0, 2]"," |  | def _validate_tuple(t: Tuple[int, int, int, int]) -> None:",0,,,0
ear/h3/demand/event_horizon.py,83,module::class EventHorizon::def seconds,<expr-R>,1000.0,float,expr-literal,"@property | def seconds(self) -> float: | """"""Duration of this horizon in seconds.""""""",return self.ms / 1000.0, | @property | def band(self) -> str:,0,,,0
ear/h3/extractor.py,97,module::class H3Extractor::def extract,call.n_tuples,0,int,call-kwarg,"- ``n_tuples``: number of tuples computed | """""" | if not demand:","return H3Output(features={}, n_tuples=0)", | # 1. Build demand tree (group by horizon) | demand_tree = DemandTree.build(demand),0,,,0
ear/h3/morphology/batch.py,36,module::def batch_m2_std,<cmp-threshold>,2,int,expr-literal,"def batch_m2_std(windows: Tensor, weights: Tensor) -> Tensor: | """"""M2: Standard deviation.  (B,F,W),(W,) -> (B,F)."""""" | W = windows.shape[-1]",if W < 2:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | return windows.std(-1)",0,,,0
ear/h3/morphology/batch.py,55,module::def batch_m5_range,<cmp-threshold>,2,int,expr-literal,"def batch_m5_range(windows: Tensor, weights: Tensor) -> Tensor: | """"""M5: Range (max - min).  (B,F,W),(W,) -> (B,F)."""""" | W = windows.shape[-1]",if W < 2:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | return windows.max(-1).values - windows.min(-1).values",0,,,0
ear/h3/morphology/batch.py,66,module::def batch_m6_skewness,<cmp-threshold>,3,int,expr-literal,"def batch_m6_skewness(windows: Tensor, weights: Tensor) -> Tensor: | """"""M6: Skewness.  (B,F,W),(W,) -> (B,F)."""""" | W = windows.shape[-1]",if W < 3:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | mu = windows.mean(-1, keepdim=True)            # (B, F, 1)",0,,,0
ear/h3/morphology/batch.py,72,module::def batch_m6_skewness,<cmp-threshold>,1e-08,float,expr-literal,"mu = windows.mean(-1, keepdim=True)            # (B, F, 1) | diff = windows - mu                             # (B, F, W) | sigma = windows.std(-1)                          # (B, F)",is_const = sigma < 1e-8,"sigma_safe = sigma.clamp(min=1e-8) | m3 = (diff ** 3).mean(-1)                        # (B, F) | result = m3 / (sigma_safe ** 3)",0,,,0
ear/h3/morphology/batch.py,73,module::def batch_m6_skewness,call.min,1e-08,float,call-kwarg,"diff = windows - mu                             # (B, F, W) | sigma = windows.std(-1)                          # (B, F) | is_const = sigma < 1e-8",sigma_safe = sigma.clamp(min=1e-8),"m3 = (diff ** 3).mean(-1)                        # (B, F) | result = m3 / (sigma_safe ** 3) | return torch.where(is_const, torch.zeros_like(result), result)",0,,,0
ear/h3/morphology/batch.py,74,module::def batch_m6_skewness,<expr-R>,3,int,expr-literal,"sigma = windows.std(-1)                          # (B, F) | is_const = sigma < 1e-8 | sigma_safe = sigma.clamp(min=1e-8)","m3 = (diff ** 3).mean(-1)                        # (B, F)","result = m3 / (sigma_safe ** 3) | return torch.where(is_const, torch.zeros_like(result), result) | ",0,,,0
ear/h3/morphology/batch.py,75,module::def batch_m6_skewness,<expr-R>,3,int,expr-literal,"is_const = sigma < 1e-8 | sigma_safe = sigma.clamp(min=1e-8) | m3 = (diff ** 3).mean(-1)                        # (B, F)",result = m3 / (sigma_safe ** 3),"return torch.where(is_const, torch.zeros_like(result), result) |  | ",0,,,0
ear/h3/morphology/batch.py,82,module::def batch_m7_kurtosis,<cmp-threshold>,4,int,expr-literal,"def batch_m7_kurtosis(windows: Tensor, weights: Tensor) -> Tensor: | """"""M7: Excess kurtosis.  (B,F,W),(W,) -> (B,F)."""""" | W = windows.shape[-1]",if W < 4:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | mu = windows.mean(-1, keepdim=True)",0,,,0
ear/h3/morphology/batch.py,88,module::def batch_m7_kurtosis,<cmp-threshold>,1e-08,float,expr-literal,"mu = windows.mean(-1, keepdim=True) | diff = windows - mu | sigma = windows.std(-1)",is_const = sigma < 1e-8,sigma_safe = sigma.clamp(min=1e-8) | m4 = (diff ** 4).mean(-1) | result = m4 / (sigma_safe ** 4) - 3.0,0,,,0
ear/h3/morphology/batch.py,89,module::def batch_m7_kurtosis,call.min,1e-08,float,call-kwarg,diff = windows - mu | sigma = windows.std(-1) | is_const = sigma < 1e-8,sigma_safe = sigma.clamp(min=1e-8),"m4 = (diff ** 4).mean(-1) | result = m4 / (sigma_safe ** 4) - 3.0 | return torch.where(is_const, torch.zeros_like(result), result)",0,,,0
ear/h3/morphology/batch.py,90,module::def batch_m7_kurtosis,<expr-R>,4,int,expr-literal,sigma = windows.std(-1) | is_const = sigma < 1e-8 | sigma_safe = sigma.clamp(min=1e-8),m4 = (diff ** 4).mean(-1),"result = m4 / (sigma_safe ** 4) - 3.0 | return torch.where(is_const, torch.zeros_like(result), result) | ",0,,,0
ear/h3/morphology/batch.py,91,module::def batch_m7_kurtosis,<expr-R>,3.0,float,expr-literal,is_const = sigma < 1e-8 | sigma_safe = sigma.clamp(min=1e-8) | m4 = (diff ** 4).mean(-1),result = m4 / (sigma_safe ** 4) - 3.0,"return torch.where(is_const, torch.zeros_like(result), result) |  | ",0,,,0
ear/h3/morphology/batch.py,91,module::def batch_m7_kurtosis,<expr-R>,4,int,expr-literal,is_const = sigma < 1e-8 | sigma_safe = sigma.clamp(min=1e-8) | m4 = (diff ** 4).mean(-1),result = m4 / (sigma_safe ** 4) - 3.0,"return torch.where(is_const, torch.zeros_like(result), result) |  | ",0,,,0
ear/h3/morphology/batch.py,100,module::def batch_m8_velocity,<cmp-threshold>,2,int,expr-literal,"def batch_m8_velocity(windows: Tensor, weights: Tensor) -> Tensor: | """"""M8: Instantaneous velocity (last first-difference).  (B,F,W) -> (B,F)."""""" | W = windows.shape[-1]",if W < 2:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | return windows[..., -1] - windows[..., -2]",0,,,0
ear/h3/morphology/batch.py,109,module::def batch_m9_velocity_mean,<cmp-threshold>,2,int,expr-literal,"def batch_m9_velocity_mean(windows: Tensor, weights: Tensor) -> Tensor: | """"""M9: Mean velocity.  (B,F,W) -> (B,F)."""""" | W = windows.shape[-1]",if W < 2:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | d1 = torch.diff(windows, dim=-1)     # (B, F, W-1)",0,,,0
ear/h3/morphology/batch.py,112,module::def batch_m9_velocity_mean,call.dim,-1,negint,call-kwarg,"if W < 2: | return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype)","d1 = torch.diff(windows, dim=-1)     # (B, F, W-1)",return d1.mean(-1) |  | ,0,,,0
ear/h3/morphology/batch.py,119,module::def batch_m10_velocity_std,<cmp-threshold>,3,int,expr-literal,"def batch_m10_velocity_std(windows: Tensor, weights: Tensor) -> Tensor: | """"""M10: Velocity std.  (B,F,W) -> (B,F)."""""" | W = windows.shape[-1]",if W < 3:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | d1 = torch.diff(windows, dim=-1)",0,,,0
ear/h3/morphology/batch.py,122,module::def batch_m10_velocity_std,call.dim,-1,negint,call-kwarg,"if W < 3: | return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype)","d1 = torch.diff(windows, dim=-1)",return d1.std(-1) |  | ,0,,,0
ear/h3/morphology/batch.py,129,module::def batch_m11_acceleration,<cmp-threshold>,3,int,expr-literal,"def batch_m11_acceleration(windows: Tensor, weights: Tensor) -> Tensor: | """"""M11: Instantaneous acceleration (last second-difference).  (B,F,W) -> (B,F)."""""" | W = windows.shape[-1]",if W < 3:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | d2 = torch.diff(torch.diff(windows, dim=-1), dim=-1)  # (B, F, W-2)",0,,,0
ear/h3/morphology/batch.py,132,module::def batch_m11_acceleration,call.dim,-1,negint,call-kwarg,"if W < 3: | return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype)","d2 = torch.diff(torch.diff(windows, dim=-1), dim=-1)  # (B, F, W-2)","return d2[..., -1] |  | ",0,,,0
ear/h3/morphology/batch.py,132,module::def batch_m11_acceleration,call.dim,-1,negint,call-kwarg,"if W < 3: | return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype)","d2 = torch.diff(torch.diff(windows, dim=-1), dim=-1)  # (B, F, W-2)","return d2[..., -1] |  | ",0,,,0
ear/h3/morphology/batch.py,139,module::def batch_m12_acceleration_mean,<cmp-threshold>,3,int,expr-literal,"def batch_m12_acceleration_mean(windows: Tensor, weights: Tensor) -> Tensor: | """"""M12: Mean acceleration.  (B,F,W) -> (B,F)."""""" | W = windows.shape[-1]",if W < 3:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | d2 = torch.diff(torch.diff(windows, dim=-1), dim=-1)",0,,,0
ear/h3/morphology/batch.py,142,module::def batch_m12_acceleration_mean,call.dim,-1,negint,call-kwarg,"if W < 3: | return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype)","d2 = torch.diff(torch.diff(windows, dim=-1), dim=-1)",return d2.mean(-1) |  | ,0,,,0
ear/h3/morphology/batch.py,142,module::def batch_m12_acceleration_mean,call.dim,-1,negint,call-kwarg,"if W < 3: | return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype)","d2 = torch.diff(torch.diff(windows, dim=-1), dim=-1)",return d2.mean(-1) |  | ,0,,,0
ear/h3/morphology/batch.py,149,module::def batch_m13_acceleration_std,<cmp-threshold>,4,int,expr-literal,"def batch_m13_acceleration_std(windows: Tensor, weights: Tensor) -> Tensor: | """"""M13: Acceleration std.  (B,F,W) -> (B,F)."""""" | W = windows.shape[-1]",if W < 4:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | d2 = torch.diff(torch.diff(windows, dim=-1), dim=-1)",0,,,0
ear/h3/morphology/batch.py,152,module::def batch_m13_acceleration_std,call.dim,-1,negint,call-kwarg,"if W < 4: | return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype)","d2 = torch.diff(torch.diff(windows, dim=-1), dim=-1)",return d2.std(-1) |  | ,0,,,0
ear/h3/morphology/batch.py,152,module::def batch_m13_acceleration_std,call.dim,-1,negint,call-kwarg,"if W < 4: | return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype)","d2 = torch.diff(torch.diff(windows, dim=-1), dim=-1)",return d2.std(-1) |  | ,0,,,0
ear/h3/morphology/batch.py,161,module::def batch_m15_smoothness,<cmp-threshold>,3,int,expr-literal,"def batch_m15_smoothness(windows: Tensor, weights: Tensor) -> Tensor: | """"""M15: Smoothness (inverse velocity variability).  (B,F,W) -> (B,F)."""""" | W = windows.shape[-1]",if W < 3:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | d1 = torch.diff(windows, dim=-1)",0,,,0
ear/h3/morphology/batch.py,164,module::def batch_m15_smoothness,call.dim,-1,negint,call-kwarg,"if W < 3: | return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype)","d1 = torch.diff(windows, dim=-1)",vel_std = d1.std(-1) | return 1.0 / (1.0 + vel_std) | ,0,,,0
ear/h3/morphology/batch.py,166,module::def batch_m15_smoothness,<expr-L>,1.0,float,expr-literal,"dtype=windows.dtype) | d1 = torch.diff(windows, dim=-1) | vel_std = d1.std(-1)",return 1.0 / (1.0 + vel_std), |  | # ── Dynamics: Trend ──────────────────────────────────────────────────────,0,,,0
ear/h3/morphology/batch.py,166,module::def batch_m15_smoothness,<expr-L>,1.0,float,expr-literal,"dtype=windows.dtype) | d1 = torch.diff(windows, dim=-1) | vel_std = d1.std(-1)",return 1.0 / (1.0 + vel_std), |  | # ── Dynamics: Trend ──────────────────────────────────────────────────────,0,,,0
ear/h3/morphology/batch.py,174,module::def batch_m18_trend,<cmp-threshold>,2,int,expr-literal,"def batch_m18_trend(windows: Tensor, weights: Tensor) -> Tensor: | """"""M18: Weighted linear regression slope.  (B,F,W),(W,) -> (B,F)."""""" | B, F, W = windows.shape",if W < 2:,"return torch.zeros(B, F, device=windows.device, dtype=windows.dtype) | t = torch.linspace(0.0, 1.0, W, device=windows.device, dtype=windows.dtype) | t_mean = (weights * t).sum()                                    # scalar",0,,,0
ear/h3/morphology/batch.py,182,module::def batch_m18_trend,call.min,1e-12,float,call-kwarg,"t_dev = t - t_mean                                               # (W,) | x_dev = windows - x_mean                                        # (B, F, W) | numer = (weights * x_dev * t_dev).sum(-1)                       # (B, F)",denom = (weights * t_dev ** 2).sum().clamp(min=1e-12)           # scalar,return numer / denom |  | ,0,,,0
ear/h3/morphology/batch.py,189,module::def batch_m21_zero_crossings,<cmp-threshold>,2,int,expr-literal,"def batch_m21_zero_crossings(windows: Tensor, weights: Tensor) -> Tensor: | """"""M21: Mean-crossing count.  (B,F,W) -> (B,F)."""""" | W = windows.shape[-1]",if W < 2:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | mu = windows.mean(-1, keepdim=True)              # (B, F, 1)",0,,,0
ear/h3/morphology/batch.py,203,module::def batch_m14_periodicity,<cmp-threshold>,8,int,expr-literal,"def batch_m14_periodicity(windows: Tensor, weights: Tensor) -> Tensor: | """"""M14: Periodicity (autocorrelation peak ratio).  (B,F,W) -> (B,F)."""""" | B, F, W = windows.shape",if W < 8:,"return torch.zeros(B, F, device=windows.device, dtype=windows.dtype) | mu = windows.mean(-1, keepdim=True)       # (B, F, 1) | centered = windows - mu                    # (B, F, W)",0,,,0
ear/h3/morphology/batch.py,207,module::def batch_m14_periodicity,call.min,1e-12,float,call-kwarg,"return torch.zeros(B, F, device=windows.device, dtype=windows.dtype) | mu = windows.mean(-1, keepdim=True)       # (B, F, 1) | centered = windows - mu                    # (B, F, W)","r0 = (centered ** 2).sum(-1).clamp(min=1e-12)  # (B, F)","max_lag = W // 2 | result = torch.zeros(B, F, device=windows.device, dtype=windows.dtype) | for lag in range(2, max_lag + 1):",0,,,0
ear/h3/morphology/batch.py,220,module::def batch_m17_shape_period,<cmp-threshold>,8,int,expr-literal,"def batch_m17_shape_period(windows: Tensor, weights: Tensor) -> Tensor: | """"""M17: Dominant period in frames.  (B,F,W) -> (B,F)."""""" | B, F, W = windows.shape",if W < 8:,"return torch.zeros(B, F, device=windows.device, dtype=windows.dtype) | mu = windows.mean(-1, keepdim=True) | centered = windows - mu",0,,,0
ear/h3/morphology/batch.py,224,module::def batch_m17_shape_period,call.min,1e-12,float,call-kwarg,"return torch.zeros(B, F, device=windows.device, dtype=windows.dtype) | mu = windows.mean(-1, keepdim=True) | centered = windows - mu",r0 = (centered ** 2).sum(-1).clamp(min=1e-12),"max_lag = W // 2 | best_ratio = torch.full((B, F), -1.0, device=windows.device, | dtype=windows.dtype)",0,,,0
ear/h3/morphology/batch.py,243,module::def batch_m22_peaks,<cmp-threshold>,3,int,expr-literal,"def batch_m22_peaks(windows: Tensor, weights: Tensor) -> Tensor: | """"""M22: Count of local maxima.  (B,F,W) -> (B,F)."""""" | W = windows.shape[-1]",if W < 3:,"return torch.zeros(windows.shape[:2], device=windows.device, | dtype=windows.dtype) | left = windows[..., :-2]",0,,,0
