file_path,line,scope,name,value,dtype,kind,context_before,context_line,context_after,has_citation_in_context,citation_author,citation_year,has_todo_fixme,bucket_v3,reason_v3
brain/functions/f7/mechanisms/peom/__init__.py,138,module,_h3.arg3,14,int,spec-numeric-posarg3,"""Motor-auditory coupling at 100ms -- CTR signal"", | ""Thaut 2015""), | # #8: Coupling periodicity 100ms","_h3(25, ""x_l0l5"", 3, 14, 2,","""Coupling periodicity at 100ms -- motor-auditory sync"", | ""Ross & Balasubramaniam 2022""), | ",1,Thaut,2015,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,138,module,_h3.arg4,2,int,spec-numeric-posarg4,"""Motor-auditory coupling at 100ms -- CTR signal"", | ""Thaut 2015""), | # #8: Coupling periodicity 100ms","_h3(25, ""x_l0l5"", 3, 14, 2,","""Coupling periodicity at 100ms -- motor-auditory sync"", | ""Ross & Balasubramaniam 2022""), | ",1,Thaut,2015,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,145,module,_h3.arg0,7,int,spec-numeric-posarg0,# === M-layer: Temporal integration (tuples 9-12) === |  | # #9: Mean amplitude over 1s -- motor drive baseline,"_h3(7, ""amplitude"", 16, 1, 2,","""Mean amplitude over 1s -- motor drive baseline"", | ""Grahn & Brett 2007""), | # #10: Mean loudness over 500ms -- intensity integration",1,Grahn & Brett,2007,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,145,module,_h3.arg2,16,int,spec-numeric-posarg2,# === M-layer: Temporal integration (tuples 9-12) === |  | # #9: Mean amplitude over 1s -- motor drive baseline,"_h3(7, ""amplitude"", 16, 1, 2,","""Mean amplitude over 1s -- motor drive baseline"", | ""Grahn & Brett 2007""), | # #10: Mean loudness over 500ms -- intensity integration",1,Grahn & Brett,2007,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,145,module,_h3.arg3,1,int,spec-numeric-posarg3,# === M-layer: Temporal integration (tuples 9-12) === |  | # #9: Mean amplitude over 1s -- motor drive baseline,"_h3(7, ""amplitude"", 16, 1, 2,","""Mean amplitude over 1s -- motor drive baseline"", | ""Grahn & Brett 2007""), | # #10: Mean loudness over 500ms -- intensity integration",1,Grahn & Brett,2007,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,145,module,_h3.arg4,2,int,spec-numeric-posarg4,# === M-layer: Temporal integration (tuples 9-12) === |  | # #9: Mean amplitude over 1s -- motor drive baseline,"_h3(7, ""amplitude"", 16, 1, 2,","""Mean amplitude over 1s -- motor drive baseline"", | ""Grahn & Brett 2007""), | # #10: Mean loudness over 500ms -- intensity integration",1,Grahn & Brett,2007,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,149,module,_h3.arg0,8,int,spec-numeric-posarg0,"""Mean amplitude over 1s -- motor drive baseline"", | ""Grahn & Brett 2007""), | # #10: Mean loudness over 500ms -- intensity integration","_h3(8, ""loudness"", 8, 1, 0,","""Mean loudness over 500ms -- perceptual intensity integration"", | ""Thaut 2015""), | # #11: Tempo velocity at 125ms -- period rate change",1,Grahn & Brett,2007,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,149,module,_h3.arg2,8,int,spec-numeric-posarg2,"""Mean amplitude over 1s -- motor drive baseline"", | ""Grahn & Brett 2007""), | # #10: Mean loudness over 500ms -- intensity integration","_h3(8, ""loudness"", 8, 1, 0,","""Mean loudness over 500ms -- perceptual intensity integration"", | ""Thaut 2015""), | # #11: Tempo velocity at 125ms -- period rate change",1,Grahn & Brett,2007,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,149,module,_h3.arg3,1,int,spec-numeric-posarg3,"""Mean amplitude over 1s -- motor drive baseline"", | ""Grahn & Brett 2007""), | # #10: Mean loudness over 500ms -- intensity integration","_h3(8, ""loudness"", 8, 1, 0,","""Mean loudness over 500ms -- perceptual intensity integration"", | ""Thaut 2015""), | # #11: Tempo velocity at 125ms -- period rate change",1,Grahn & Brett,2007,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,149,module,_h3.arg4,0,int,spec-numeric-posarg4,"""Mean amplitude over 1s -- motor drive baseline"", | ""Grahn & Brett 2007""), | # #10: Mean loudness over 500ms -- intensity integration","_h3(8, ""loudness"", 8, 1, 0,","""Mean loudness over 500ms -- perceptual intensity integration"", | ""Thaut 2015""), | # #11: Tempo velocity at 125ms -- period rate change",1,Grahn & Brett,2007,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,153,module,_h3.arg0,21,int,spec-numeric-posarg0,"""Mean loudness over 500ms -- perceptual intensity integration"", | ""Thaut 2015""), | # #11: Tempo velocity at 125ms -- period rate change","_h3(21, ""spectral_change"", 4, 8, 0,","""Tempo velocity at 125ms -- period rate change detection"", | ""Thaut 2015""), | # #12: Mean tempo change at 1s -- drift tracking",1,Thaut,2015,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,153,module,_h3.arg2,4,int,spec-numeric-posarg2,"""Mean loudness over 500ms -- perceptual intensity integration"", | ""Thaut 2015""), | # #11: Tempo velocity at 125ms -- period rate change","_h3(21, ""spectral_change"", 4, 8, 0,","""Tempo velocity at 125ms -- period rate change detection"", | ""Thaut 2015""), | # #12: Mean tempo change at 1s -- drift tracking",1,Thaut,2015,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,153,module,_h3.arg3,8,int,spec-numeric-posarg3,"""Mean loudness over 500ms -- perceptual intensity integration"", | ""Thaut 2015""), | # #11: Tempo velocity at 125ms -- period rate change","_h3(21, ""spectral_change"", 4, 8, 0,","""Tempo velocity at 125ms -- period rate change detection"", | ""Thaut 2015""), | # #12: Mean tempo change at 1s -- drift tracking",1,Thaut,2015,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,153,module,_h3.arg4,0,int,spec-numeric-posarg4,"""Mean loudness over 500ms -- perceptual intensity integration"", | ""Thaut 2015""), | # #11: Tempo velocity at 125ms -- period rate change","_h3(21, ""spectral_change"", 4, 8, 0,","""Tempo velocity at 125ms -- period rate change detection"", | ""Thaut 2015""), | # #12: Mean tempo change at 1s -- drift tracking",1,Thaut,2015,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,157,module,_h3.arg0,21,int,spec-numeric-posarg0,"""Tempo velocity at 125ms -- period rate change detection"", | ""Thaut 2015""), | # #12: Mean tempo change at 1s -- drift tracking","_h3(21, ""spectral_change"", 16, 1, 0,","""Mean tempo change at 1s -- drift tracking for period correction"", | ""Repp 2005""), | ",1,Thaut,2015,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,157,module,_h3.arg2,16,int,spec-numeric-posarg2,"""Tempo velocity at 125ms -- period rate change detection"", | ""Thaut 2015""), | # #12: Mean tempo change at 1s -- drift tracking","_h3(21, ""spectral_change"", 16, 1, 0,","""Mean tempo change at 1s -- drift tracking for period correction"", | ""Repp 2005""), | ",1,Thaut,2015,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,157,module,_h3.arg3,1,int,spec-numeric-posarg3,"""Tempo velocity at 125ms -- period rate change detection"", | ""Thaut 2015""), | # #12: Mean tempo change at 1s -- drift tracking","_h3(21, ""spectral_change"", 16, 1, 0,","""Mean tempo change at 1s -- drift tracking for period correction"", | ""Repp 2005""), | ",1,Thaut,2015,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,157,module,_h3.arg4,0,int,spec-numeric-posarg4,"""Tempo velocity at 125ms -- period rate change detection"", | ""Thaut 2015""), | # #12: Mean tempo change at 1s -- drift tracking","_h3(21, ""spectral_change"", 16, 1, 0,","""Mean tempo change at 1s -- drift tracking for period correction"", | ""Repp 2005""), | ",1,Thaut,2015,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,164,module,_h3.arg0,25,int,spec-numeric-posarg0,# === P-layer: Cognitive present (tuples 13-14) === |  | # #13: Coupling periodicity 1s -- lock stability,"_h3(25, ""x_l0l5"", 16, 14, 2,","""Coupling periodicity at 1s -- period lock stability assessment"", | ""Fujioka 2012""), | # #14: Coupling zero-crossings 1s -- lock disruptions",1,Fujioka,2012,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,164,module,_h3.arg2,16,int,spec-numeric-posarg2,# === P-layer: Cognitive present (tuples 13-14) === |  | # #13: Coupling periodicity 1s -- lock stability,"_h3(25, ""x_l0l5"", 16, 14, 2,","""Coupling periodicity at 1s -- period lock stability assessment"", | ""Fujioka 2012""), | # #14: Coupling zero-crossings 1s -- lock disruptions",1,Fujioka,2012,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,164,module,_h3.arg3,14,int,spec-numeric-posarg3,# === P-layer: Cognitive present (tuples 13-14) === |  | # #13: Coupling periodicity 1s -- lock stability,"_h3(25, ""x_l0l5"", 16, 14, 2,","""Coupling periodicity at 1s -- period lock stability assessment"", | ""Fujioka 2012""), | # #14: Coupling zero-crossings 1s -- lock disruptions",1,Fujioka,2012,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,164,module,_h3.arg4,2,int,spec-numeric-posarg4,# === P-layer: Cognitive present (tuples 13-14) === |  | # #13: Coupling periodicity 1s -- lock stability,"_h3(25, ""x_l0l5"", 16, 14, 2,","""Coupling periodicity at 1s -- period lock stability assessment"", | ""Fujioka 2012""), | # #14: Coupling zero-crossings 1s -- lock disruptions",1,Fujioka,2012,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,168,module,_h3.arg0,25,int,spec-numeric-posarg0,"""Coupling periodicity at 1s -- period lock stability assessment"", | ""Fujioka 2012""), | # #14: Coupling zero-crossings 1s -- lock disruptions","_h3(25, ""x_l0l5"", 16, 21, 2,","""Coupling zero-crossings at 1s -- phase reset / lock disruption"", | ""Nozaradan 2011""), | )",1,Fujioka,2012,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,168,module,_h3.arg2,16,int,spec-numeric-posarg2,"""Coupling periodicity at 1s -- period lock stability assessment"", | ""Fujioka 2012""), | # #14: Coupling zero-crossings 1s -- lock disruptions","_h3(25, ""x_l0l5"", 16, 21, 2,","""Coupling zero-crossings at 1s -- phase reset / lock disruption"", | ""Nozaradan 2011""), | )",1,Fujioka,2012,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,168,module,_h3.arg3,21,int,spec-numeric-posarg3,"""Coupling periodicity at 1s -- period lock stability assessment"", | ""Fujioka 2012""), | # #14: Coupling zero-crossings 1s -- lock disruptions","_h3(25, ""x_l0l5"", 16, 21, 2,","""Coupling zero-crossings at 1s -- phase reset / lock disruption"", | ""Nozaradan 2011""), | )",1,Fujioka,2012,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,168,module,_h3.arg4,2,int,spec-numeric-posarg4,"""Coupling periodicity at 1s -- period lock stability assessment"", | ""Fujioka 2012""), | # #14: Coupling zero-crossings 1s -- lock disruptions","_h3(25, ""x_l0l5"", 16, 21, 2,","""Coupling zero-crossings at 1s -- phase reset / lock disruption"", | ""Nozaradan 2011""), | )",1,Fujioka,2012,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,208,module::class PEOM,LayerSpec.arg2,0,int,spec-numeric-posarg2, | LAYERS = ( | LayerSpec(,"""E"", ""Extraction"", 0, 3,","(""f01:period_entrainment"", ""f02:velocity_optimization"", | ""f03:variability_reduction""), | scope=""internal"",",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,208,module::class PEOM,LayerSpec.arg3,3,int,spec-numeric-posarg3, | LAYERS = ( | LayerSpec(,"""E"", ""Extraction"", 0, 3,","(""f01:period_entrainment"", ""f02:velocity_optimization"", | ""f03:variability_reduction""), | scope=""internal"",",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,214,module::class PEOM,LayerSpec.arg2,3,int,spec-numeric-posarg2,"scope=""internal"", | ), | LayerSpec(","""M"", ""Temporal Integration"", 3, 7,","(""motor_period"", ""velocity"", ""acceleration"", ""cv_reduction""), | scope=""internal"", | ),",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,214,module::class PEOM,LayerSpec.arg3,7,int,spec-numeric-posarg3,"scope=""internal"", | ), | LayerSpec(","""M"", ""Temporal Integration"", 3, 7,","(""motor_period"", ""velocity"", ""acceleration"", ""cv_reduction""), | scope=""internal"", | ),",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,219,module::class PEOM,LayerSpec.arg2,7,int,spec-numeric-posarg2,"scope=""internal"", | ), | LayerSpec(","""P"", ""Present"", 7, 9,","(""period_lock_strength"", ""kinematic_smoothness""), | scope=""hybrid"", | ),",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,219,module::class PEOM,LayerSpec.arg3,9,int,spec-numeric-posarg3,"scope=""internal"", | ), | LayerSpec(","""P"", ""Present"", 7, 9,","(""period_lock_strength"", ""kinematic_smoothness""), | scope=""hybrid"", | ),",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,224,module::class PEOM,LayerSpec.arg2,9,int,spec-numeric-posarg2,"scope=""hybrid"", | ), | LayerSpec(","""F"", ""Forecast"", 9, 11,","(""next_beat_pred_T"", ""velocity_profile_pred""), | scope=""external"", | ),",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,224,module::class PEOM,LayerSpec.arg3,11,int,spec-numeric-posarg3,"scope=""hybrid"", | ), | LayerSpec(","""F"", ""Forecast"", 9, 11,","(""next_beat_pred_T"", ""velocity_profile_pred""), | scope=""external"", | ),",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f7/mechanisms/peom/__init__.py,306,module::class PEOM::def metadata,ModelMetadata.confidence_range,"[0.9, 0.95]",tuple-numeric,call-kw,"""behavioral review""), | ), | evidence_tier=""alpha"",","confidence_range=(0.90, 0.95),","falsification_criteria=( | ""Period entrainment requires intact basal ganglia timing "" | ""circuitry (Grahn & Brett 2007: putamen Z=5.67, SMA Z=5.03)"",",1,Grahn & Brett,2007,0,STRUCTURAL,model-metadata
brain/functions/f7/mechanisms/peom/__init__.py,342,module::class PEOM::def compute,output.clamp.arg0,0.0,float,call-posarg0,"f = compute_forecast(h3_features, e, m, p) |  | output = torch.stack([*e, *m, *p, *f], dim=-1)","return output.clamp(0.0, 1.0)",,0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f7/mechanisms/peom/__init__.py,342,module::class PEOM::def compute,output.clamp.arg1,1.0,float,call-posarg1,"f = compute_forecast(h3_features, e, m, p) |  | output = torch.stack([*e, *m, *p, *f], dim=-1)","return output.clamp(0.0, 1.0)",,0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f7/mechanisms/peom/__init__.py,250,module::class PEOM::def region_links,RegionLink.arg2,0.9,float,link-weight-posarg2,"def region_links(self) -> Tuple[RegionLink, ...]: | return ( | # SMA -- period locking and sequence timing","RegionLink(""f01:period_entrainment"", ""SMA"", 0.90,","""Grahn & Brett 2007""), | # Putamen -- beat period entrainment | RegionLink(""motor_period"", ""putamen"", 0.90,",1,Grahn & Brett,2007,0,LIT-FROZEN,link-weight-with-citation
brain/functions/f7/mechanisms/peom/__init__.py,253,module::class PEOM::def region_links,RegionLink.arg2,0.9,float,link-weight-posarg2,"RegionLink(""f01:period_entrainment"", ""SMA"", 0.90, | ""Grahn & Brett 2007""), | # Putamen -- beat period entrainment","RegionLink(""motor_period"", ""putamen"", 0.90,","""Grahn & Brett 2007""), | # PMd -- velocity planning | RegionLink(""f02:velocity_optimization"", ""PMC"", 0.85,",1,Grahn & Brett,2007,0,LIT-FROZEN,link-weight-with-citation
brain/functions/f7/mechanisms/peom/__init__.py,256,module::class PEOM::def region_links,RegionLink.arg2,0.85,float,link-weight-posarg2,"RegionLink(""motor_period"", ""putamen"", 0.90, | ""Grahn & Brett 2007""), | # PMd -- velocity planning","RegionLink(""f02:velocity_optimization"", ""PMC"", 0.85,","""Thaut 2015""), | # Cerebellum -- motor timing error correction | RegionLink(""acceleration"", ""SOC"", 0.80,",1,Grahn & Brett,2007,0,LIT-FROZEN,link-weight-with-citation
brain/functions/f7/mechanisms/peom/__init__.py,259,module::class PEOM::def region_links,RegionLink.arg2,0.8,float,link-weight-posarg2,"RegionLink(""f02:velocity_optimization"", ""PMC"", 0.85, | ""Thaut 2015""), | # Cerebellum -- motor timing error correction","RegionLink(""acceleration"", ""SOC"", 0.80,","""Thaut 2009b""), | ) | ",1,Thaut,2015,0,LIT-FROZEN,link-weight-with-citation
brain/functions/f7/mechanisms/peom/__init__.py,271,module::class PEOM::def metadata,Citation.arg1,2015,int,citation-call-posarg1,def metadata(self) -> ModelMetadata: | return ModelMetadata( | citations=(,"Citation(""Thaut"", 2015,","""Motor system entrains to auditory period via "" | ""dP/dt = alpha*(T-P(t)); fixed period provides CTR "" | ""that reduces jerk and smooths velocity profiles"",",0,,,0,STRUCTURAL,citation-metadata
brain/functions/f7/mechanisms/peom/__init__.py,276,module::class PEOM::def metadata,Citation.arg1,1998,int,citation-call-posarg1,"""dP/dt = alpha*(T-P(t)); fixed period provides CTR "" | ""that reduces jerk and smooths velocity profiles"", | ""review + computational model""),","Citation(""Thaut"", 1998,","""Motor period entrains even during subliminal 2% "" | ""tempo changes in synchronized finger tapping"", | ""behavioral, N=10""),",0,,,0,STRUCTURAL,citation-metadata
brain/functions/f7/mechanisms/peom/__init__.py,280,module::class PEOM::def metadata,Citation.arg1,2007,int,citation-call-posarg1,"""Motor period entrains even during subliminal 2% "" | ""tempo changes in synchronized finger tapping"", | ""behavioral, N=10""),","Citation(""Grahn & Brett"", 2007,","""Putamen Z=5.67, SMA Z=5.03 for beat vs non-beat "" | ""rhythms; basal ganglia beat processing"", | ""fMRI 3T, N=20""),",1,grahn,,0,STRUCTURAL,citation-metadata
brain/functions/f7/mechanisms/peom/__init__.py,284,module::class PEOM::def metadata,Citation.arg1,2025,int,citation-call-posarg1,"""Putamen Z=5.67, SMA Z=5.03 for beat vs non-beat "" | ""rhythms; basal ganglia beat processing"", | ""fMRI 3T, N=20""),","Citation(""Yamashita"", 2025,","""CV reduction d=-1.10, stride time CV 4.51 to 2.80 "" | ""with rhythmic cueing; eta_p^2=0.309"", | ""tACS RCT, N=15""),",1,fmri,,0,STRUCTURAL,citation-metadata
brain/functions/f7/mechanisms/peom/__init__.py,288,module::class PEOM::def metadata,Citation.arg1,2012,int,citation-call-posarg1,"""CV reduction d=-1.10, stride time CV 4.51 to 2.80 "" | ""with rhythmic cueing; eta_p^2=0.309"", | ""tACS RCT, N=15""),","Citation(""Fujioka"", 2012,","""Beta oscillations in SMA modulated by rhythmic "" | ""stimulus frequency; period-locked neural activity"", | ""MEG, N=12""),",1,meg,,0,STRUCTURAL,citation-metadata
brain/functions/f7/mechanisms/peom/__init__.py,292,module::class PEOM::def metadata,Citation.arg1,2011,int,citation-call-posarg1,"""Beta oscillations in SMA modulated by rhythmic "" | ""stimulus frequency; period-locked neural activity"", | ""MEG, N=12""),","Citation(""Nozaradan"", 2011,","""Neural entrainment to beat frequencies; "" | ""frequency-tagged EEG responses to rhythm"", | ""EEG, N=11""),",1,nozaradan,,0,STRUCTURAL,citation-metadata
brain/functions/f7/mechanisms/peom/__init__.py,296,module::class PEOM::def metadata,Citation.arg1,2022,int,citation-call-posarg1,"""Neural entrainment to beat frequencies; "" | ""frequency-tagged EEG responses to rhythm"", | ""EEG, N=11""),","Citation(""Ross & Balasubramaniam"", 2022,","""Sensorimotor simulation supports subsecond beat "" | ""timing; motor imagery contributes to beat prediction"", | ""behavioral + TMS, N=24""),",1,eeg,,0,STRUCTURAL,citation-metadata
brain/functions/f7/mechanisms/peom/__init__.py,300,module::class PEOM::def metadata,Citation.arg1,2005,int,citation-call-posarg1,"""Sensorimotor simulation supports subsecond beat "" | ""timing; motor imagery contributes to beat prediction"", | ""behavioral + TMS, N=24""),","Citation(""Repp"", 2005,","""Period correction as distinct predictive mechanism; "" | ""separate from phase correction in tapping"", | ""behavioral review""),",1,repp,,0,STRUCTURAL,citation-metadata
brain/functions/f7/mechanisms/peom/cognitive_present.py,25,module,_COUPLING_PERIOD_1S,"[25, 16, 14, 2]",tuple-numeric,module-assign,from torch import Tensor |  | # -- H3 tuples (tuples 13-14 from demand spec) --------------------------------,"_COUPLING_PERIOD_1S = (25, 16, 14, 2)      # #13: coupling periodicity 1s","_COUPLING_ZC_1S = (25, 16, 21, 2)          # #14: coupling zero-crossings 1s |  | # -- R3 indices ----------------------------------------------------------------",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,26,module,_COUPLING_ZC_1S,"[25, 16, 21, 2]",tuple-numeric,module-assign," | # -- H3 tuples (tuples 13-14 from demand spec) -------------------------------- | _COUPLING_PERIOD_1S = (25, 16, 14, 2)      # #13: coupling periodicity 1s","_COUPLING_ZC_1S = (25, 16, 21, 2)          # #14: coupling zero-crossings 1s", | # -- R3 indices ---------------------------------------------------------------- | _X_L0L5_START = 25,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,29,module,_X_L0L5_START,25,int,module-assign,"_COUPLING_ZC_1S = (25, 16, 21, 2)          # #14: coupling zero-crossings 1s |  | # -- R3 indices ----------------------------------------------------------------",_X_L0L5_START = 25,_X_L0L5_END = 33 |  | ,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,30,module,_X_L0L5_END,33,int,module-assign, | # -- R3 indices ---------------------------------------------------------------- | _X_L0L5_START = 25,_X_L0L5_END = 33, |  | def compute_cognitive_present(,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,73,module::def compute_cognitive_present,<expr-L>,0.2,float,expr-literal,0.25 * f01 * coupling_period_1s | + 0.30 * coupling * coupling_period_1s | + 0.25 * (1.0 - coupling_zc_1s) * f01,+ 0.20 * pleasantness,").clamp(0, 1) |  | # Kinematic smoothness: jerk-reduction under period entrainment",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,81,module::def compute_cognitive_present,<expr-L>,0.2,float,expr-literal,0.30 * coupling_period_1s | + 0.25 * velocity | + 0.25 * f02 * coupling,+ 0.20 * pleasantness,").clamp(0, 1) |  | return period_lock_strength, kinematic_smoothness",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,72,module::def compute_cognitive_present,<expr-L>,0.25,float,expr-literal,period_lock_strength = ( | 0.25 * f01 * coupling_period_1s | + 0.30 * coupling * coupling_period_1s,+ 0.25 * (1.0 - coupling_zc_1s) * f01,"+ 0.20 * pleasantness | ).clamp(0, 1) | ",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,78,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal, | # Kinematic smoothness: jerk-reduction under period entrainment | kinematic_smoothness = (,0.30 * coupling_period_1s,+ 0.25 * velocity | + 0.25 * f02 * coupling | + 0.20 * pleasantness,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,79,module::def compute_cognitive_present,<expr-L>,0.25,float,expr-literal,# Kinematic smoothness: jerk-reduction under period entrainment | kinematic_smoothness = ( | 0.30 * coupling_period_1s,+ 0.25 * velocity,"+ 0.25 * f02 * coupling | + 0.20 * pleasantness | ).clamp(0, 1)",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,80,module::def compute_cognitive_present,<expr-L>,0.25,float,expr-literal,kinematic_smoothness = ( | 0.30 * coupling_period_1s | + 0.25 * velocity,+ 0.25 * f02 * coupling,"+ 0.20 * pleasantness | ).clamp(0, 1) | ",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,70,module::def compute_cognitive_present,<expr-L>,0.25,float,expr-literal, | # Period lock strength: how firmly motor is locked to auditory period | period_lock_strength = (,0.25 * f01 * coupling_period_1s,+ 0.30 * coupling * coupling_period_1s | + 0.25 * (1.0 - coupling_zc_1s) * f01 | + 0.20 * pleasantness,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,71,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal,# Period lock strength: how firmly motor is locked to auditory period | period_lock_strength = ( | 0.25 * f01 * coupling_period_1s,+ 0.30 * coupling * coupling_period_1s,"+ 0.25 * (1.0 - coupling_zc_1s) * f01 | + 0.20 * pleasantness | ).clamp(0, 1)",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/cognitive_present.py,72,module::def compute_cognitive_present,<expr-L>,1.0,float,expr-literal,period_lock_strength = ( | 0.25 * f01 * coupling_period_1s | + 0.30 * coupling * coupling_period_1s,+ 0.25 * (1.0 - coupling_zc_1s) * f01,"+ 0.20 * pleasantness | ).clamp(0, 1) | ",0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f7/mechanisms/peom/extraction.py,36,module,_ONSET_VAL_100MS,"[10, 3, 0, 2]",tuple-numeric,module-assign,from torch import Tensor |  | # -- H3 tuples (tuples 0-8 from demand spec) ----------------------------------,"_ONSET_VAL_100MS = (10, 3, 0, 2)          # #0: onset at 100ms alpha","_ONSET_PERIOD_100MS = (10, 3, 14, 2)      # #1: beat periodicity 100ms | _ONSET_PERIOD_1S = (10, 16, 14, 2)        # #2: beat periodicity 1s | _ONSET_STR_VAL_100MS = (11, 3, 0, 2)      # #3: onset strength 100ms",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/extraction.py,37,module,_ONSET_PERIOD_100MS,"[10, 3, 14, 2]",tuple-numeric,module-assign," | # -- H3 tuples (tuples 0-8 from demand spec) ---------------------------------- | _ONSET_VAL_100MS = (10, 3, 0, 2)          # #0: onset at 100ms alpha","_ONSET_PERIOD_100MS = (10, 3, 14, 2)      # #1: beat periodicity 100ms","_ONSET_PERIOD_1S = (10, 16, 14, 2)        # #2: beat periodicity 1s | _ONSET_STR_VAL_100MS = (11, 3, 0, 2)      # #3: onset strength 100ms | _ONSET_STR_PERIOD_1S = (11, 16, 14, 2)    # #4: onset periodicity 1s",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f7/mechanisms/peom/extraction.py,38,module,_ONSET_PERIOD_1S,"[10, 16, 14, 2]",tuple-numeric,module-assign,"# -- H3 tuples (tuples 0-8 from demand spec) ---------------------------------- | _ONSET_VAL_100MS = (10, 3, 0, 2)          # #0: onset at 100ms alpha | _ONSET_PERIOD_100MS = (10, 3, 14, 2)      # #1: beat periodicity 100ms","_ONSET_PERIOD_1S = (10, 16, 14, 2)        # #2: beat periodicity 1s","_ONSET_STR_VAL_100MS = (11, 3, 0, 2)      # #3: onset strength 100ms | _ONSET_STR_PERIOD_1S = (11, 16, 14, 2)    # #4: onset periodicity 1s | _AMP_VAL_100MS = (7, 3, 0, 2)             # #5: beat amplitude 100ms",0,,,0,LIT-FROZEN,file-citation-inherited
