constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes,source_agent
A6_01755,brain/functions/f8/beliefs/ect/compartmentalization_cost.py,48,<expr-L>,0.4,expr-literal,E,"E4 mixer weight -- 0.4 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01756,brain/functions/f8/beliefs/ect/transfer_limitation.py,19,_TRANSFER_LIMIT,9,module-assign,C,STRUCTURAL -- _TRANSFER_LIMIT module-level integer constant; integer in topology-index range. Likely R3/H3 index or output-slot ID.,NONE,inspection,N/A,,MEDIUM,False,Integer index module constant (inferred topology),6
A6_01757,brain/functions/f8/beliefs/ednr/network_specialization.py,25,_F03_COMPARTMENTALIZATION,2,module-assign,C,STRUCTURAL -- _F03_COMPARTMENTALIZATION mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01758,brain/functions/f8/beliefs/ednr/network_specialization.py,26,_F04_EXPERTISE_SIGNATURE,3,module-assign,C,STRUCTURAL -- _F04_EXPERTISE_SIGNATURE mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01759,brain/functions/f8/beliefs/ednr/network_specialization.py,27,_NETWORK_ARCHITECTURE,4,module-assign,C,STRUCTURAL -- _NETWORK_ARCHITECTURE module-level integer constant; integer in topology-index range. Likely R3/H3 index or output-slot ID.,NONE,inspection,N/A,,MEDIUM,False,Integer index module constant (inferred topology),6
A6_01760,brain/functions/f8/beliefs/ednr/network_specialization.py,30,_NETWORK_TREND,"[0, 8, 18, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias,6
A6_01761,brain/functions/f8/beliefs/ednr/network_specialization.py,31,_NETWORK_PERIOD,"[0, 12, 14, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias,6
A6_01762,brain/functions/f8/beliefs/ednr/network_specialization.py,34,_W_TREND,0.05,module-assign,E,"E4 mixer weight -- _W_TREND predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01763,brain/functions/f8/beliefs/ednr/network_specialization.py,35,_W_PERIOD,0.03,module-assign,E,"E4 mixer weight -- _W_PERIOD predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01764,brain/functions/f8/beliefs/ednr/network_specialization.py,36,_W_CTX,0.02,module-assign,E,"E4 mixer weight -- _W_CTX predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01765,brain/functions/f8/beliefs/ednr/network_specialization.py,46,TAU,0.95,class-attr,E,"E5 operational scaling -- belief inertia coefficient (base = (1-TAU)*prev + TAU*BASELINE). Author-chosen forgetting-factor per belief class, not fit; no literature anchor.",NONE,inspection,N/A,,HIGH,False,Belief TAU inertia,6
A6_01766,brain/functions/f8/beliefs/ednr/network_specialization.py,47,BASELINE,0.5,class-attr,D,"IDENTITY-PLACEHOLDER -- 0.5 unit-interval midpoint as belief baseline prior (max entropy on [0,1]).",NONE,inspection,N/A,,HIGH,False,Unit-interval midpoint baseline,6
A6_01767,brain/functions/f8/beliefs/ednr/network_specialization.py,67,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01768,brain/functions/f8/beliefs/ednr/network_specialization.py,65,<expr-L>,0.4,expr-literal,E,"E4 mixer weight -- 0.4 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01769,brain/functions/f8/beliefs/ednr/network_specialization.py,66,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01770,brain/functions/f8/beliefs/ednr/network_specialization.py,90,<expr-L>,0.1,expr-literal,E,E4 mixer weight -- 0.1 belief anchoring weight in base = (1-0.1)*prev + 0.1*BASELINE (author choice).,NONE,inspection,N/A,,HIGH,False,Belief base anchoring,6
A6_01771,brain/functions/f8/beliefs/ednr/network_specialization.py,90,<expr-L>,1.0,expr-literal,D,IDENTITY-PLACEHOLDER -- 1.0 in (1.0 - x) inversion (mathematical identity element).,NONE,inspection,N/A,,HIGH,False,Unit inversion identity,6
A6_01772,brain/functions/f8/beliefs/ednr/network_specialization.py,90,<expr-R>,0.1,expr-literal,E,E4 mixer weight -- 0.1 belief anchoring weight in base = (1-0.1)*prev + 0.1*BASELINE (author choice).,NONE,inspection,N/A,,HIGH,False,Belief base anchoring,6
A6_01773,brain/functions/f8/beliefs/ednr/within_connectivity.py,20,_F01_WITHIN_CONNECTIVITY,0,module-assign,C,STRUCTURAL -- _F01_WITHIN_CONNECTIVITY mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01774,brain/functions/f8/beliefs/ednr/within_connectivity.py,21,_CURRENT_COMPARTM,6,module-assign,C,STRUCTURAL -- _CURRENT_COMPARTM module-level integer constant; integer in topology-index range. Likely R3/H3 index or output-slot ID.,NONE,inspection,N/A,,MEDIUM,False,Integer index module constant (inferred topology),6
A6_01775,brain/functions/f8/beliefs/ednr/within_connectivity.py,47,<expr-L>,0.6,expr-literal,E,"E4 mixer weight -- 0.6 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01776,brain/functions/f8/beliefs/ednr/within_connectivity.py,48,<expr-L>,0.4,expr-literal,E,"E4 mixer weight -- 0.4 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01777,brain/functions/f8/beliefs/esme/expertise_enhancement.py,25,_F04_EXPERTISE_ENHANCEMENT,3,module-assign,C,STRUCTURAL -- _F04_EXPERTISE_ENHANCEMENT mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01778,brain/functions/f8/beliefs/esme/expertise_enhancement.py,26,_M0_MMN_EXPERTISE_FUNCTION,4,module-assign,C,STRUCTURAL -- _M0_MMN_EXPERTISE_FUNCTION mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01779,brain/functions/f8/beliefs/esme/expertise_enhancement.py,27,_F2_DEVELOPMENTAL_TRAJECTORY,10,module-assign,C,STRUCTURAL -- _F2_DEVELOPMENTAL_TRAJECTORY mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01780,brain/functions/f8/beliefs/esme/expertise_enhancement.py,30,_EXPERTISE_TREND,"[0, 8, 18, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias,6
A6_01781,brain/functions/f8/beliefs/esme/expertise_enhancement.py,31,_EXPERTISE_PERIOD,"[0, 12, 14, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias,6
A6_01782,brain/functions/f8/beliefs/esme/expertise_enhancement.py,34,_W_TREND,0.05,module-assign,E,"E4 mixer weight -- _W_TREND predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01783,brain/functions/f8/beliefs/esme/expertise_enhancement.py,35,_W_PERIOD,0.03,module-assign,E,"E4 mixer weight -- _W_PERIOD predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01784,brain/functions/f8/beliefs/esme/expertise_enhancement.py,36,_W_CTX,0.02,module-assign,E,"E4 mixer weight -- _W_CTX predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01785,brain/functions/f8/beliefs/esme/expertise_enhancement.py,46,TAU,0.92,class-attr,E,"E5 operational scaling -- belief inertia coefficient (base = (1-TAU)*prev + TAU*BASELINE). Author-chosen forgetting-factor per belief class, not fit; no literature anchor.",NONE,inspection,N/A,,HIGH,False,Belief TAU inertia,6
A6_01786,brain/functions/f8/beliefs/esme/expertise_enhancement.py,47,BASELINE,0.5,class-attr,D,"IDENTITY-PLACEHOLDER -- 0.5 unit-interval midpoint as belief baseline prior (max entropy on [0,1]).",NONE,inspection,N/A,,HIGH,False,Unit-interval midpoint baseline,6
A6_01787,brain/functions/f8/beliefs/esme/expertise_enhancement.py,67,<expr-L>,0.2,expr-literal,E,"E4 mixer weight -- 0.2 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01788,brain/functions/f8/beliefs/esme/expertise_enhancement.py,65,<expr-L>,0.5,expr-literal,E,"E4 mixer weight -- 0.5 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01789,brain/functions/f8/beliefs/esme/expertise_enhancement.py,66,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01790,brain/functions/f8/beliefs/esme/expertise_enhancement.py,90,<expr-L>,0.1,expr-literal,E,E4 mixer weight -- 0.1 belief anchoring weight in base = (1-0.1)*prev + 0.1*BASELINE (author choice).,NONE,inspection,N/A,,HIGH,False,Belief base anchoring,6
A6_01791,brain/functions/f8/beliefs/esme/expertise_enhancement.py,90,<expr-L>,1.0,expr-literal,D,IDENTITY-PLACEHOLDER -- 1.0 in (1.0 - x) inversion (mathematical identity element).,NONE,inspection,N/A,,HIGH,False,Unit inversion identity,6
A6_01792,brain/functions/f8/beliefs/esme/expertise_enhancement.py,90,<expr-R>,0.1,expr-literal,E,E4 mixer weight -- 0.1 belief anchoring weight in base = (1-0.1)*prev + 0.1*BASELINE (author choice).,NONE,inspection,N/A,,HIGH,False,Belief base anchoring,6
A6_01793,brain/functions/f8/beliefs/esme/expertise_trajectory.py,20,_F2_DEVELOPMENTAL_TRAJECTORY,10,module-assign,C,STRUCTURAL -- _F2_DEVELOPMENTAL_TRAJECTORY mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01794,brain/functions/f8/beliefs/esme/pitch_mmn.py,20,_F01_PITCH_MMN,0,module-assign,C,STRUCTURAL -- _F01_PITCH_MMN mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01795,brain/functions/f8/beliefs/esme/pitch_mmn.py,21,_P0_PITCH_DEVIANCE_DETECTION,5,module-assign,C,STRUCTURAL -- _P0_PITCH_DEVIANCE_DETECTION mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01796,brain/functions/f8/beliefs/esme/pitch_mmn.py,47,<expr-L>,0.6,expr-literal,E,"E4 mixer weight -- 0.6 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01797,brain/functions/f8/beliefs/esme/pitch_mmn.py,48,<expr-L>,0.4,expr-literal,E,"E4 mixer weight -- 0.4 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01798,brain/functions/f8/beliefs/esme/rhythm_mmn.py,20,_F02_RHYTHM_MMN,1,module-assign,C,STRUCTURAL -- _F02_RHYTHM_MMN mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01799,brain/functions/f8/beliefs/esme/rhythm_mmn.py,21,_P1_RHYTHM_DEVIANCE_DETECTION,6,module-assign,C,STRUCTURAL -- _P1_RHYTHM_DEVIANCE_DETECTION mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01800,brain/functions/f8/beliefs/esme/rhythm_mmn.py,47,<expr-L>,0.6,expr-literal,E,"E4 mixer weight -- 0.6 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01801,brain/functions/f8/beliefs/esme/rhythm_mmn.py,48,<expr-L>,0.4,expr-literal,E,"E4 mixer weight -- 0.4 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01802,brain/functions/f8/beliefs/esme/timbre_mmn.py,20,_F03_TIMBRE_MMN,2,module-assign,C,STRUCTURAL -- _F03_TIMBRE_MMN mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01803,brain/functions/f8/beliefs/esme/timbre_mmn.py,21,_P2_TIMBRE_DEVIANCE_DETECTION,7,module-assign,C,STRUCTURAL -- _P2_TIMBRE_DEVIANCE_DETECTION mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01804,brain/functions/f8/beliefs/esme/timbre_mmn.py,47,<expr-L>,0.6,expr-literal,E,"E4 mixer weight -- 0.6 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01805,brain/functions/f8/beliefs/esme/timbre_mmn.py,48,<expr-L>,0.4,expr-literal,E,"E4 mixer weight -- 0.4 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01806,brain/functions/f8/beliefs/slee/detection_accuracy.py,20,_F02_DETECTION_ACCURACY,1,module-assign,C,STRUCTURAL -- _F02_DETECTION_ACCURACY mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01807,brain/functions/f8/beliefs/slee/detection_accuracy.py,21,_P0_EXPECTATION_FORMATION,7,module-assign,C,STRUCTURAL -- _P0_EXPECTATION_FORMATION mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01808,brain/functions/f8/beliefs/slee/detection_accuracy.py,47,<expr-L>,0.6,expr-literal,E,"E4 mixer weight -- 0.6 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01809,brain/functions/f8/beliefs/slee/detection_accuracy.py,48,<expr-L>,0.4,expr-literal,E,"E4 mixer weight -- 0.4 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01810,brain/functions/f8/beliefs/slee/multisensory_binding.py,20,_F03_MULTISENSORY_INTEGRATION,2,module-assign,C,STRUCTURAL -- _F03_MULTISENSORY_INTEGRATION mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01811,brain/functions/f8/beliefs/slee/multisensory_binding.py,21,_P1_CROSS_MODAL_BINDING,8,module-assign,C,STRUCTURAL -- _P1_CROSS_MODAL_BINDING mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01812,brain/functions/f8/beliefs/slee/multisensory_binding.py,47,<expr-L>,0.6,expr-literal,E,"E4 mixer weight -- 0.6 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01813,brain/functions/f8/beliefs/slee/multisensory_binding.py,48,<expr-L>,0.4,expr-literal,E,"E4 mixer weight -- 0.4 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01814,brain/functions/f8/beliefs/slee/statistical_model.py,25,_F01_STATISTICAL_MODEL,0,module-assign,C,STRUCTURAL -- _F01_STATISTICAL_MODEL mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01815,brain/functions/f8/beliefs/slee/statistical_model.py,26,_M0_EXPOSURE_MODEL,4,module-assign,C,STRUCTURAL -- _M0_EXPOSURE_MODEL mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01816,brain/functions/f8/beliefs/slee/statistical_model.py,27,_M1_PATTERN_MEMORY,5,module-assign,C,STRUCTURAL -- _M1_PATTERN_MEMORY mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01817,brain/functions/f8/beliefs/slee/statistical_model.py,30,_STATISTICAL_TREND,"[0, 8, 18, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias,6
A6_01818,brain/functions/f8/beliefs/slee/statistical_model.py,31,_STATISTICAL_PERIOD,"[0, 12, 14, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias,6
A6_01819,brain/functions/f8/beliefs/slee/statistical_model.py,34,_W_TREND,0.05,module-assign,E,"E4 mixer weight -- _W_TREND predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01820,brain/functions/f8/beliefs/slee/statistical_model.py,35,_W_PERIOD,0.03,module-assign,E,"E4 mixer weight -- _W_PERIOD predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01821,brain/functions/f8/beliefs/slee/statistical_model.py,36,_W_CTX,0.02,module-assign,E,"E4 mixer weight -- _W_CTX predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01822,brain/functions/f8/beliefs/slee/statistical_model.py,46,TAU,0.88,class-attr,E,"E5 operational scaling -- belief inertia coefficient (base = (1-TAU)*prev + TAU*BASELINE). Author-chosen forgetting-factor per belief class, not fit; no literature anchor.",NONE,inspection,N/A,,HIGH,False,Belief TAU inertia,6
A6_01823,brain/functions/f8/beliefs/slee/statistical_model.py,47,BASELINE,0.5,class-attr,D,"IDENTITY-PLACEHOLDER -- 0.5 unit-interval midpoint as belief baseline prior (max entropy on [0,1]).",NONE,inspection,N/A,,HIGH,False,Unit-interval midpoint baseline,6
A6_01824,brain/functions/f8/beliefs/slee/statistical_model.py,67,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01825,brain/functions/f8/beliefs/slee/statistical_model.py,65,<expr-L>,0.4,expr-literal,E,"E4 mixer weight -- 0.4 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01826,brain/functions/f8/beliefs/slee/statistical_model.py,66,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01827,brain/functions/f8/beliefs/slee/statistical_model.py,90,<expr-L>,0.1,expr-literal,E,E4 mixer weight -- 0.1 belief anchoring weight in base = (1-0.1)*prev + 0.1*BASELINE (author choice).,NONE,inspection,N/A,,HIGH,False,Belief base anchoring,6
A6_01828,brain/functions/f8/beliefs/slee/statistical_model.py,90,<expr-L>,1.0,expr-literal,D,IDENTITY-PLACEHOLDER -- 1.0 in (1.0 - x) inversion (mathematical identity element).,NONE,inspection,N/A,,HIGH,False,Unit inversion identity,6
A6_01829,brain/functions/f8/beliefs/slee/statistical_model.py,90,<expr-R>,0.1,expr-literal,E,E4 mixer weight -- 0.1 belief anchoring weight in base = (1-0.1)*prev + 0.1*BASELINE (author choice).,NONE,inspection,N/A,,HIGH,False,Belief base anchoring,6
A6_01830,brain/functions/f8/beliefs/tscp/plasticity_magnitude.py,20,_F03_PLASTICITY_MAGNITUDE,2,module-assign,C,STRUCTURAL -- _F03_PLASTICITY_MAGNITUDE mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01831,brain/functions/f8/beliefs/tscp/plasticity_magnitude.py,21,_M0_ENHANCEMENT_FUNCTION,3,module-assign,C,STRUCTURAL -- _M0_ENHANCEMENT_FUNCTION mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01832,brain/functions/f8/beliefs/tscp/plasticity_magnitude.py,47,<expr-L>,0.6,expr-literal,E,"E4 mixer weight -- 0.6 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01833,brain/functions/f8/beliefs/tscp/plasticity_magnitude.py,48,<expr-L>,0.4,expr-literal,E,"E4 mixer weight -- 0.4 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01834,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,25,_F01_TRAINED_TIMBRE_RESPONSE,0,module-assign,C,STRUCTURAL -- _F01_TRAINED_TIMBRE_RESPONSE mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01835,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,26,_P0_RECOGNITION_QUALITY,4,module-assign,C,STRUCTURAL -- _P0_RECOGNITION_QUALITY mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
A6_01836,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,27,_P2_TIMBRE_IDENTITY,6,module-assign,C,STRUCTURAL -- _P2_TIMBRE_IDENTITY mechanism output-tensor slot index.,NONE,inspection,N/A,,HIGH,False,Output slot index,6
